gene,category,rest_engagement,stim48_axis_proj,stim8_axis_proj
DENR,other,0.23829370737075806,-0.6588379144668579,-0.4416806399822235
DEPDC1,other,0.26049596071243286,-0.6724269986152649,-0.47490689158439636
DEPDC1B,other,0.07145996391773224,0.0057387929409742355,0.48155778646469116
DEPDC5,other,0.01601523533463478,0.07840407639741898,-0.19183766841888428
DEPDC7,damaging,0.3215286433696747,0.13224761188030243,0.23034481704235077
DEPTOR,other,0.2686517536640167,-0.4179917573928833,-0.14286856353282928
DERA,other,0.14670296013355255,-0.4588969945907593,-0.28640836477279663
DERL1,other,0.003995092120021582,-0.2630446255207062,0.3272170424461365
DET1,other,0.06928353011608124,0.12211264669895172,0.17643126845359802
DEXI,other,0.011128604412078857,-0.08539266884326935,-0.18941809237003326
DGCR2,damaging,0.39016100764274597,-0.32158586382865906,-0.33217376470565796
DGKE,damaging,0.36458730697631836,-0.5592947006225586,-0.38878050446510315
DGKZ,other,0.05942126363515854,-0.2924596965312958,-0.2694616913795471
DGLUCY,damaging,0.3312435448169708,0.19820630550384521,-0.040914665907621384
DGUOK,other,0.024945447221398354,0.02125358022749424,-0.04007934406399727
DHCR24,other,0.04717032611370087,-0.32092899084091187,0.11854984611272812
DHCR7,other,0.2778249979019165,0.03133217245340347,0.4806262254714966
DHFR2,resting_sparing_suppressor,0.06732557713985443,-0.5663599371910095,0.20761597156524658
DHRS11,other,0.08517667651176453,-0.16675908863544464,0.2036971002817154
DHRS2,damaging,0.36072805523872375,0.43051278591156006,-0.1906413733959198
DHRS7,resting_sparing_suppressor,0.19978594779968262,-0.6512297987937927,-0.10286256670951843
DHRS7B,other,0.24185509979724884,-0.2699072062969208,-0.4215652644634247
DHX32,inflammatory,0.17515109479427338,0.3603935241699219,0.24295242130756378
DHX34,damaging,0.35340937972068787,0.36291658878326416,-0.10853321105241776
DHX40,inflammatory,0.09744557738304138,0.5216353535652161,-0.15814349055290222
DIAPH1,damaging,0.45669835805892944,-0.5924544930458069,0.26228904724121094
DIAPH2,other,0.30722934007644653,-0.44054362177848816,-0.1801092028617859
DIAPH3,inflammatory,0.23510172963142395,0.24903780221939087,0.20498138666152954
DIP2A,damaging,0.4766075313091278,-0.3609018623828888,-0.3072405755519867
DIS3L,damaging,0.3915358781814575,0.3500727117061615,-0.17238976061344147
DIS3L2,other,0.1280965656042099,-0.014875681139528751,-0.26438143849372864
DIXDC1,damaging,0.40412408113479614,-0.43706586956977844,0.29488539695739746
DLAT,resting_sparing_suppressor,0.2063865065574646,-0.5784773826599121,-0.20065121352672577
DLGAP5,inflammatory,0.11476177722215652,0.16582202911376953,0.20913846790790558
DLL1,other,0.053449928760528564,-0.23696047067642212,-0.47149771451950073
DLX1,other,0.07743731141090393,0.0768485963344574,0.06451515108346939
DLX2,resting_sparing_suppressor,0.05633125454187393,-0.516531765460968,-0.5083903074264526
DLX3,other,0.0547155924141407,-0.3660351037979126,-0.33460089564323425
DMAC1,resting_sparing_suppressor,0.18720199167728424,-0.677513837814331,-0.031684760004282
DMAC2,damaging,0.34098130464553833,-0.07159841805696487,-0.003230188274756074
DMBT1,inflammatory,0.09404830634593964,0.3414323925971985,-0.019661318510770798
DMC1,damaging,0.4102223515510559,-0.5960914492607117,-0.5297572016716003
DMD,inflammatory,0.006242662202566862,0.24838891625404358,0.550787091255188
DMRT1,resting_sparing_suppressor,0.11611418426036835,-0.5858554840087891,0.40985479950904846
DMRTA1,inflammatory,0.15907946228981018,0.17707127332687378,-0.13993506133556366
DMRTA2,resting_sparing_suppressor,0.17310361564159393,-0.6478683352470398,-0.1576746702194214
DMXL1,other,0.30072829127311707,-0.36801278591156006,-0.005448430310934782
DMXL2,other,0.23897552490234375,0.13697946071624756,0.06109100207686424
DNAH17,inflammatory,0.2574883699417114,0.19627755880355835,0.5312409996986389
DNAH6,other,0.0366315133869648,-0.35933706164360046,-0.4088290333747864
DNAI2,other,0.2678277790546417,-0.11857679486274719,-0.48338866233825684
DNAJA1,damaging,0.38499540090560913,-0.46344828605651855,-0.5234341025352478
DNAJA2,inflammatory,0.19019843637943268,0.5167731642723083,-0.16088144481182098
DNAJB12,other,0.002518929075449705,-0.3701728880405426,-0.4276934862136841
DNAJB13,damaging,0.34809544682502747,0.13254693150520325,0.11079584062099457
DNAJB14,damaging,0.36441653966903687,-0.22680555284023285,-0.20060941576957703
DNAJB2,other,0.2649782598018646,-0.3003078103065491,0.054116878658533096
DNAJB9,inflammatory,0.18012212216854095,0.3044741749763489,0.26559191942214966
DNAJC10,other,0.21341833472251892,-0.3749918043613434,-0.19998475909233093
DNAJC12,inflammatory,0.22670289874076843,0.46395137906074524,0.4121891260147095
DNAJC15,damaging,0.42237716913223267,-0.557041347026825,-0.5378615260124207
DNAJC16,resting_sparing_suppressor,0.19314472377300262,-0.5510453581809998,-0.4373762905597687
DNAJC18,other,0.25722166895866394,0.09488828480243683,0.4018613398075104
DNAJC19,other,0.07055617868900299,-0.2357499599456787,0.17207832634449005
DNAJC21,inflammatory,0.02882288582623005,0.3916352689266205,-0.11243642866611481
DNAJC27,damaging,0.35025617480278015,0.5685164928436279,0.4695744514465332
DNAJC3,other,0.2365451455116272,-0.6670020222663879,-0.2187977135181427
DNAJC30,damaging,0.3646175265312195,-0.524599015712738,-0.3920722007751465
DNAJC5,other,0.01131900493055582,-0.3995262682437897,-0.058539219200611115
DNAJC6,other,0.12439566105604172,-0.3910709321498871,-0.3028312623500824
DNAL1,other,0.2133866399526596,-0.4153801202774048,0.11640039831399918
DNAL4,other,0.14915063977241516,0.11398807168006897,0.2658650279045105
DNASE2,damaging,0.38895562291145325,0.41410592198371887,-0.3097265660762787
DNPEP,damaging,0.4499438405036926,-0.4963028132915497,-0.2904907166957855
DNPH1,other,0.07663458585739136,-0.34688669443130493,-0.1912274956703186
DNTTIP1,other,0.17874132096767426,-0.39891350269317627,-0.12475228309631348
DOCK5,other,0.2764817476272583,-0.5039410591125488,-0.08319422602653503
DOCK6,inflammatory,0.0976404994726181,0.5559526085853577,0.3743249177932739
DOCK7,inflammatory,0.26682308316230774,0.45960432291030884,0.200385183095932
DOK1,damaging,0.3551737666130066,0.19533726572990417,-0.38160496950149536
DOK2,other,0.28889673948287964,-0.505592942237854,0.15474359691143036
DOK5,other,0.2959379553794861,-0.3101060688495636,0.06607818603515625
DOK6,other,0.18749359250068665,-0.21923352777957916,-0.36858731508255005
DOLK,other,0.05700274556875229,0.01737680844962597,0.02108565717935562
DOLPP1,resting_sparing_suppressor,0.05909585580229759,-0.6850160956382751,-0.4374316334724426
DOP1B,other,0.30268236994743347,-0.13779336214065552,0.1183849573135376
DPCD,inflammatory,0.14476417005062103,0.3148678243160248,-0.4538608193397522
DPF1,other,0.2654026448726654,-0.40206378698349,0.09811908006668091
DPF3,other,0.2130139321088791,-0.2732577323913574,0.07279516756534576
DPH5,other,0.10712070018053055,-0.46369361877441406,-0.052392035722732544
DPH6,other,0.13076113164424896,-0.37119260430336,-0.13921575248241425
DPM2,other,0.19512152671813965,-0.17922541499137878,-0.1564391702413559
DPP4,other,0.2515896260738373,0.03809555992484093,-0.062021732330322266
DPYD,other,0.10784989595413208,0.10209937393665314,0.4411885738372803
DPYSL2,damaging,0.4408268630504608,-0.5384506583213806,0.2803381383419037
DPYSL4,damaging,0.3944692611694336,0.014006183482706547,0.2658979892730713
DRAM1,other,0.13848190009593964,-0.10515452176332474,0.07814961671829224
DRC3,inflammatory,0.0004569414595607668,0.5039818286895752,0.0024259095080196857
DRGX,other,0.08544975519180298,-0.030061013996601105,0.14073845744132996
DSEL,inflammatory,0.1066257506608963,0.30987921357154846,0.29577723145484924
DSTN,damaging,0.34795576333999634,-0.44145357608795166,-0.24059122800827026
DSTYK,inflammatory,0.18156446516513824,0.24584126472473145,-0.25528064370155334
DTHD1,damaging,0.3819211423397064,0.4590853750705719,-0.033932484686374664
DTNB,other,0.2910294234752655,-0.6384761929512024,-0.23172610998153687
DTWD1,resting_sparing_suppressor,0.04100574553012848,-0.5442628860473633,0.1523955911397934
DTWD2,damaging,0.3972821831703186,-0.34520387649536133,-0.42596548795700073
DTX1,inflammatory,0.013382007367908955,0.3287394046783447,0.03714805841445923
DTX4,resting_sparing_suppressor,0.11268206685781479,-0.5796796083450317,-0.4281637370586395
DUS3L,damaging,0.32871919870376587,-0.04840565472841263,-0.03605200722813606
DUSP1,resting_sparing_suppressor,0.026333384215831757,-0.5134798288345337,0.23475515842437744
DUSP10,resting_sparing_suppressor,0.1747787892818451,-0.49797871708869934,-0.03993070870637894
DUSP19,other,0.3008221983909607,-0.44861167669296265,-0.2658807933330536
DUSP22,inflammatory,0.14304707944393158,0.3731176257133484,-0.06455375999212265
DUSP23,other,0.21242909133434296,-0.5002791881561279,0.08589768409729004
DUSP3,damaging,0.4117225110530853,0.4458618760108948,-0.22457076609134674
DVL3,damaging,0.33221909403800964,-0.6135298609733582,-0.4590027332305908
DYNC1LI1,resting_sparing_suppressor,0.17224960029125214,-0.5573410987854004,-0.28357288241386414
DYNC2LI1,inflammatory,0.2107897847890854,0.5188931822776794,0.5283085107803345
DYNLL1,damaging,0.3257266581058502,-0.3032379448413849,-0.34518444538116455
DYNLL2,resting_sparing_suppressor,0.05497545376420021,-0.637414276599884,-0.5017585158348083
DYNLT3,other,0.09038300067186356,-0.11818376928567886,0.1816990077495575
DYRK2,damaging,0.36893200874328613,-0.3277856409549713,-0.17589238286018372
DYRK4,damaging,0.3174605369567871,-0.27401161193847656,-0.08207559585571289
DYSF,damaging,0.3624207675457001,0.42657026648521423,0.0997428297996521
DZIP1,resting_sparing_suppressor,0.02459963969886303,-0.6795830726623535,-0.24877391755580902
E2F5,damaging,0.32656431198120117,0.5987563729286194,0.4702855944633484
E2F6,resting_sparing_suppressor,0.08597800880670547,-0.5435076951980591,0.16965174674987793
E2F7,damaging,0.4540739059448242,-0.036331210285425186,-0.22844520211219788
E2F8,damaging,0.35900357365608215,0.5274220108985901,-0.001071701175533235
EAF1,other,0.1973254680633545,0.11188497394323349,-0.104209765791893
EAF2,damaging,0.35189682245254517,-0.1388690173625946,-0.4813552498817444
EARS2,other,0.2614816725254059,-0.3912263512611389,-0.39139997959136963
EBF1,other,0.06572850793600082,0.09275607764720917,0.205961212515831
EBF3,other,0.24719806015491486,-0.48929426074028015,0.35390418767929077
EBI3,other,0.2305634319782257,-0.5098603367805481,-0.24063056707382202
EBPL,other,0.3030424118041992,-0.2379465103149414,-0.12434262037277222
ECE2,damaging,0.3437022566795349,0.18737022578716278,0.11015737801790237
ECHDC1,inflammatory,0.21779808402061462,0.2816488444805145,-0.2498086541891098
ECHDC2,inflammatory,0.2800242602825165,0.3875826597213745,-0.4299224019050598
ECHS1,other,0.2522771656513214,-0.26765376329421997,-0.11534992605447769
ECI1,other,0.2905605733394623,-0.7026158571243286,0.17692618072032928
ECI2,other,0.2578846514225006,-0.6015759706497192,-0.07444310188293457
ECPAS,other,0.25339794158935547,-0.16174252331256866,-0.3763082027435303
ECSIT,damaging,0.35961106419563293,-0.6227570176124573,-0.5020983815193176
EDA,damaging,0.41845062375068665,0.2693515419960022,0.5604342222213745
EDAR,damaging,0.5150766372680664,-0.5781856775283813,-0.010245803743600845
EDARADD,damaging,0.4575374126434326,-0.43781745433807373,-0.19198448956012726
EDC3,other,0.02592710219323635,0.018039442598819733,-0.315229207277298
EDEM2,other,0.1962568461894989,-0.36914750933647156,0.027169976383447647
EDEM3,damaging,0.45621457695961,-0.5004079341888428,0.07461903244256973
EDF1,other,0.08878540992736816,-0.06511349976062775,-0.12851831316947937
EDN1,other,0.03357401117682457,-0.4638417661190033,0.07087007164955139
EDN3,other,0.263104647397995,0.05294037237763405,-0.27464646100997925
EEA1,damaging,0.4207020699977875,0.04897250607609749,-0.12938140332698822
EEF1AKMT1,other,0.24143746495246887,-0.6735535860061646,-0.38198578357696533
EEF1AKMT2,damaging,0.3522900342941284,-0.5575610399246216,-0.39574891328811646
EEF1E1,other,0.00045740825589746237,-0.25579583644866943,-0.4614027738571167
EEF2K,other,0.23745416104793549,-0.33517274260520935,-0.38029715418815613
EFCAB11,other,0.015388823114335537,-0.09484272450208664,0.2170460820198059
EFCAB14,damaging,0.31366994976997375,-0.2484074980020523,-0.3011210560798645
EFCAB2,inflammatory,0.14387471973896027,0.5770771503448486,0.5394372940063477
EFEMP2,damaging,0.3578920364379883,0.2288302779197693,0.3899143934249878
EFHC2,damaging,0.48509731888771057,0.5425014495849609,-0.1354791224002838
EFHD1,damaging,0.43468785285949707,0.26191386580467224,0.09333280473947525
EFNA1,other,0.16448859870433807,-0.2709334194660187,-0.5538169145584106
EFNA4,damaging,0.42350441217422485,0.1267000436782837,-0.059130359441041946
EFNB1,inflammatory,0.09602653980255127,0.22188374400138855,0.15796922147274017
EGF,inflammatory,0.30962368845939636,0.3924761116504669,-0.15129055082798004
EGFL6,other,0.09193242341279984,-0.27848803997039795,0.23470556735992432
EGLN1,other,0.23301315307617188,-0.10843664407730103,0.03791644796729088
EGLN2,other,0.2816782593727112,-0.19191201031208038,-0.25678688287734985
EGR3,other,0.24220208823680878,-0.3467836081981659,-0.24755172431468964
EGR4,inflammatory,0.051213253289461136,0.28495752811431885,-0.20266592502593994
EHBP1L1,other,0.25134921073913574,-0.5523234605789185,-0.4164823889732361
EHD3,other,0.2660878896713257,0.009742901660501957,0.35664379596710205
EHD4,other,0.0756542906165123,-0.4917841851711273,-0.1758679896593094
EHF,inflammatory,0.06827367097139359,0.15819236636161804,-0.10958147048950195
EHMT2,damaging,0.37199902534484863,-0.29789629578590393,-0.18168680369853973
EID1,other,0.0855214074254036,-0.4588374197483063,-0.17701293528079987
EIF2AK1,other,0.07762160152196884,-0.3417913019657135,-0.2763625681400299
EIF2AK2,other,0.2512252628803253,-0.5931141376495361,-0.10503905266523361
EIF2AK3,other,0.28342121839523315,-0.6743322014808655,-0.013866831548511982
EIF2AK4,inflammatory,0.06722430884838104,0.15232469141483307,-0.016315290704369545
EIF4A1,damaging,0.3789869546890259,-0.5557530522346497,0.28515079617500305
EIF4G3,inflammatory,0.05789344012737274,0.23768369853496552,-0.4272536635398865
EIF5A2,other,0.07682067155838013,0.0193769633769989,0.35046327114105225
ELF3,other,0.16568434238433838,0.0312336515635252,-0.01615286059677601
ELF5,other,0.26021742820739746,0.09746626764535904,0.47427839040756226
ELK1,other,0.30926406383514404,-0.5611532926559448,-0.4747733473777771
ELK3,other,0.251434862613678,-0.5098966360092163,-0.10805925726890564
ELK4,damaging,0.48482051491737366,-0.6299776434898376,-0.4592008888721466
ELMOD2,other,0.25408488512039185,-0.40333986282348633,-0.23597534000873566
ELOF1,resting_sparing_suppressor,0.08654553443193436,-0.72300124168396,-0.4713621735572815
ELOVL1,other,0.022103484719991684,0.10637873411178589,-0.3163776993751526
ELOVL4,inflammatory,0.03902390971779823,0.6129014492034912,-0.1060957983136177
ELOVL6,other,0.11047425121068954,-0.21395394206047058,-0.33165058493614197
ELP2,resting_sparing_suppressor,0.078263059258461,-0.6382564306259155,-0.23999890685081482
ELP3,resting_sparing_suppressor,0.05873199552297592,-0.5671002268791199,-0.2796097695827484
ELP5,resting_sparing_suppressor,0.04857416823506355,-0.6029630899429321,-0.18522578477859497
EMC10,damaging,0.3676404058933258,-0.025734031572937965,-0.004407048691064119
EMC8,damaging,0.3332231044769287,-0.7604823112487793,-0.17581427097320557
EML4,inflammatory,0.023486418649554253,0.26586395502090454,-0.22155724465847015
EML5,inflammatory,0.17487642168998718,0.5415659546852112,-0.11925902217626572
EMP1,other,0.27010107040405273,0.06623947620391846,0.08843944221735
EMP3,damaging,0.4288180470466614,-0.7194800972938538,-0.6072290539741516
EMX1,other,0.2553958594799042,-0.21820588409900665,0.33433955907821655
EN2,inflammatory,0.24729162454605103,0.32328370213508606,0.22832009196281433
ENDOD1,inflammatory,0.24296841025352478,0.4935785233974457,0.027004558593034744
ENDOG,other,0.21795397996902466,-0.11849027127027512,-0.3356040418148041
ENG,inflammatory,0.030892368406057358,0.5001984238624573,-0.15541738271713257
ENKD1,resting_sparing_suppressor,0.012823870405554771,-0.7031319737434387,-0.35854846239089966
ENKUR,other,0.23025116324424744,-0.47478094696998596,-0.025118065997958183
ENOPH1,other,0.2876482605934143,-0.06291456520557404,-0.3378829061985016
ENOSF1,other,0.04504091665148735,-0.2829780876636505,0.2440987080335617
ENOX2,other,0.13051126897335052,-0.12732647359371185,0.3714512586593628
ENPP1,damaging,0.33016958832740784,0.6239240169525146,0.509330689907074
ENPP3,resting_sparing_suppressor,0.20378153026103973,-0.5660228133201599,-0.42513078451156616
ENPP4,other,0.1354752480983734,-0.19169530272483826,0.32671043276786804
ENSA,other,0.1403466761112213,-0.14053232967853546,0.16103217005729675
ENTPD5,other,0.23422649502754211,0.09704325348138809,-0.5774543881416321
ENTPD7,other,0.04811212047934532,-0.16352707147598267,-0.21144285798072815
ENTR1,resting_sparing_suppressor,0.1500147581100464,-0.6166275143623352,-0.2033953219652176
EOGT,resting_sparing_suppressor,0.13695573806762695,-0.6341239213943481,-0.25777289271354675
EPAS1,other,0.17689669132232666,-0.05782575532793999,-0.20648892223834991
EPB42,damaging,0.42582497000694275,-0.2978415787220001,0.23337087035179138
EPCAM,other,0.2346663773059845,-0.5271641612052917,-0.6178796291351318
EPG5,other,0.03454512357711792,-0.07538463175296783,0.046219632029533386
EPGN,other,0.1195763573050499,-0.34599608182907104,-0.2870684564113617
EPHA1,damaging,0.3229999542236328,-0.5745720267295837,-0.27601146697998047
EPHA4,damaging,0.3635012209415436,-0.4044072926044464,-0.17407070100307465
EPHB6,inflammatory,0.1906011998653412,0.18191005289554596,0.3070250451564789
EPHX2,inflammatory,0.22656723856925964,0.4056052565574646,0.2705913186073303
EPN1,damaging,0.4131466746330261,0.2893854081630707,-0.21369917690753937
EPOP,damaging,0.39236611127853394,-0.08474598824977875,-0.1979508250951767
EPPK1,inflammatory,0.26818975806236267,0.26407086849212646,-0.22005540132522583
EPS15L1,inflammatory,0.2697766125202179,0.4887329638004303,0.34677863121032715
EPS8,inflammatory,0.23660889267921448,0.451805055141449,-0.17782281339168549
EPSTI1,resting_sparing_suppressor,0.19577999413013458,-0.5091487169265747,-0.0598137304186821
ERAP1,other,0.13823503255844116,0.07927053421735764,-0.42913439869880676
ERBIN,other,0.24176399409770966,-0.6191049218177795,-0.44277894496917725
ERC1,damaging,0.34740838408470154,-0.08139596879482269,0.4167364835739136
ERCC1,damaging,0.3253950774669647,-0.01080076489597559,-0.4611803889274597
ERCC6L2,other,0.240127295255661,-0.5801568031311035,-0.4545586109161377
ERCC8,other,0.22361531853675842,-0.0593949630856514,-0.35696104168891907
ERF,damaging,0.3602457642555237,0.016707323491573334,-0.46534693241119385
ERG28,other,0.1180478036403656,0.1285218894481659,-0.45743751525878906
ERGIC1,other,0.21047799289226532,0.010406904853880405,0.03274639695882797
ERGIC2,other,0.30699479579925537,-0.4349732995033264,-0.35984763503074646
ERGIC3,other,0.12291564047336578,-0.26002392172813416,-0.38166889548301697
ERI2,damaging,0.3279711604118347,0.1801498681306839,-0.0885966345667839
ERI3,damaging,0.38318872451782227,-0.16248703002929688,0.10077822208404541
ERICH1,other,0.16868089139461517,-0.27318763732910156,0.05252516642212868
ERMARD,inflammatory,0.17715875804424286,0.4288981854915619,-0.007216711062937975
ERO1B,other,0.31253179907798767,-0.12385831773281097,0.030487002804875374
ERP44,resting_sparing_suppressor,0.17565417289733887,-0.531130313873291,-0.45637789368629456
ESCO1,damaging,0.5345461368560791,0.035141292959451675,0.08791903406381607
ESD,resting_sparing_suppressor,0.09165623784065247,-0.6021136045455933,-0.4392017722129822
ESM1,other,0.29294610023498535,-0.4749407470226288,-0.3887147605419159
ESRRA,other,0.05965198576450348,-0.4774499833583832,-0.3504786193370819
ESRRG,resting_sparing_suppressor,0.18727101385593414,-0.7254647612571716,-0.3780486285686493
ESYT1,other,0.21198056638240814,-0.4960137903690338,-0.1611834317445755
ETFA,other,0.2023278772830963,0.06392870098352432,-0.4093988239765167
ETHE1,other,0.2636057138442993,-0.5973081588745117,-0.42981836199760437
ETNK2,resting_sparing_suppressor,0.16315147280693054,-0.5706926584243774,0.1692163497209549
ETV1,resting_sparing_suppressor,0.02846287377178669,-0.5312154293060303,-0.30494269728660583
ETV7,inflammatory,0.22650852799415588,0.40538331866264343,0.43139734864234924
EVA1B,damaging,0.37567847967147827,0.13634000718593597,-0.39352890849113464
EVA1C,inflammatory,0.24665877223014832,0.15523788332939148,0.556915819644928
EVC,other,0.004987170919775963,-0.22068443894386292,0.07151320576667786
EVC2,other,0.19857850670814514,-0.4125455319881439,0.09745606034994125
EVI2A,resting_sparing_suppressor,0.1642911732196808,-0.5212669372558594,0.14193621277809143
EVI5L,other,0.1706632822751999,-0.19685935974121094,0.11600230634212494
EWSR1,damaging,0.39793941378593445,-0.7096735835075378,-0.5848428010940552
EXD2,other,0.024789202958345413,-0.01609552465379238,0.04654945060610771
EXD3,inflammatory,0.20872914791107178,0.2104930728673935,-0.03157487139105797
EXO5,damaging,0.43386808037757874,0.21308395266532898,0.11920919269323349
EXOC6,other,0.1713947206735611,-0.14063850045204163,-0.17563985288143158
EXOC6B,other,0.1291372925043106,-0.2908652126789093,0.4387766420841217
EXPH5,damaging,0.3252177834510803,0.477613627910614,0.16983802616596222
EXT1,other,0.26129525899887085,-0.6554388403892517,-0.467955082654953
EXT2,other,0.3023805022239685,-0.28341424465179443,-0.06189238280057907
EXTL2,damaging,0.36960116028785706,-0.1436566263437271,-0.3217235803604126
F2R,other,0.03312556445598602,-0.2884393036365509,-0.056579649448394775
F3,other,0.025351108983159065,-0.47982457280158997,-0.4034009873867035
F5,damaging,0.392029345035553,-0.21955540776252747,0.36662301421165466
F8A1,inflammatory,0.0777401253581047,0.33446693420410156,-0.14125783741474152
FABP2,inflammatory,0.11267673224210739,0.4884999096393585,-0.30819377303123474
FABP3,damaging,0.43146634101867676,0.21209891140460968,-0.5072877407073975
FADS2,other,0.055563438683748245,-0.11714343726634979,0.3290987014770508
FAH,damaging,0.4272693693637848,-0.31056949496269226,0.25585952401161194
FAHD1,damaging,0.32079246640205383,-0.6804218888282776,-0.17169196903705597
FAHD2B,inflammatory,0.060423750430345535,0.20332008600234985,-0.21382729709148407
FAIM,damaging,0.45171016454696655,-0.08225472271442413,-0.07087870687246323
FAM104B,inflammatory,0.1428590565919876,0.5595104694366455,0.4940202236175537
FAM111A,other,0.1186007708311081,-0.21839465200901031,-0.4301300644874573
FAM111B,other,0.2517143189907074,-0.08642217516899109,-0.3933842182159424
FAM114A2,damaging,0.4186483919620514,0.6177021265029907,0.24115632474422455
FAM117A,resting_sparing_suppressor,0.0567767396569252,-0.5317619442939758,0.10833705216646194
FAM117B,damaging,0.32346677780151367,-0.45496687293052673,-0.2661169767379761
FAM120A,other,0.2734401524066925,0.08351443707942963,-0.4306062161922455
FAM120AOS,other,0.07044415920972824,-0.42471015453338623,0.010405076667666435
FAM124B,other,0.14508838951587677,-0.4294660985469818,-0.3237896263599396
FAM135A,other,0.15329650044441223,-0.24267977476119995,-0.05895039811730385
FAM161A,damaging,0.3309432566165924,0.45868343114852905,-0.3143542408943176
FAM161B,damaging,0.3330881595611572,-0.6774133443832397,-0.45166096091270447
FAM162A,other,0.2846478819847107,-0.09617394208908081,-0.45724883675575256
FAM168A,resting_sparing_suppressor,0.16502149403095245,-0.6191243529319763,-0.254427045583725
FAM169A,damaging,0.31632882356643677,-0.07668467611074448,-0.24274685978889465
FAM170A,other,0.23091112077236176,-0.5745056867599487,-0.3998202681541443
FAM172A,other,0.09530270844697952,-0.2384088933467865,0.3975827693939209
FAM184A,resting_sparing_suppressor,0.1640557497739792,-0.5753655433654785,-0.1828429400920868
FAM185A,other,0.018775276839733124,0.07242202013731003,0.3954509198665619
FAM200A,resting_sparing_suppressor,0.1967872977256775,-0.6730155348777771,0.07020457834005356
FAM20B,inflammatory,0.18606716394424438,0.36823803186416626,0.39413192868232727
FAM20C,damaging,0.3193402588367462,0.3255508840084076,-0.4272502660751343
FAM210B,other,0.20190531015396118,-0.20823357999324799,0.40789297223091125
FAM217B,other,0.15725070238113403,0.08495716005563736,-0.03158983215689659
FAM219A,resting_sparing_suppressor,0.17845061421394348,-0.5923891067504883,0.4041094183921814
FAM221A,other,0.1352853924036026,-0.04595891758799553,0.055649835616350174
FAM222A,damaging,0.31643185019493103,-0.4726804196834564,0.21360401809215546
FAM229A,other,0.19529098272323608,-0.35354626178741455,0.06979610025882721
FAM229B,damaging,0.3372337222099304,-0.5046958923339844,0.3614537715911865
FAM234B,damaging,0.3635863661766052,-0.6697927117347717,-0.4237562417984009
FAM241A,damaging,0.39851659536361694,-0.20267310738563538,-0.49355071783065796
FAM241B,resting_sparing_suppressor,0.1458391696214676,-0.6825811862945557,-0.45329710841178894
FAM3D,inflammatory,0.2725808620452881,0.5688554048538208,0.5178284049034119
FAM50A,other,0.2050696164369583,-0.02573705092072487,-0.22890245914459229
FAM50B,inflammatory,0.04209441691637039,0.40236321091651917,-0.3764970600605011
FAM53C,other,0.1273730993270874,-0.4543134868144989,0.21279382705688477
FAM76A,inflammatory,0.017749566584825516,0.21151737868785858,0.12406469881534576
FAM78A,other,0.050899211317300797,-0.09827711433172226,0.06528016924858093
FAM83D,other,0.04475439712405205,-0.1252637356519699,-0.34731969237327576
FAM83H,damaging,0.4073658883571625,-0.18576045334339142,-0.01689908467233181
FAM89A,damaging,0.3658461570739746,-0.16260412335395813,0.27730804681777954
FAM8A1,other,0.14838850498199463,-0.09467335790395737,0.01581335812807083
FAM91A1,other,0.08054094761610031,-0.2657017409801483,-0.49425938725471497
FAM98A,other,0.23143839836120605,-0.24342818558216095,0.46959006786346436
FAM98B,other,0.24639657139778137,-0.7428672313690186,0.1327575296163559
FAM98C,other,0.20981039106845856,-0.047034360468387604,-0.19092318415641785
FANCC,inflammatory,0.2072342187166214,0.16550402343273163,-0.1698746532201767
FANCE,other,0.13328109681606293,0.03330131620168686,-0.3636784553527832
FANCF,damaging,0.4425394535064697,-0.5178806781768799,-0.3199467957019806
FANK1,inflammatory,0.0942133367061615,0.3018637001514435,-0.3988196849822998
FAR1,inflammatory,0.14934518933296204,0.2986620366573334,-0.11226387321949005
FAR2,other,0.10605106502771378,0.0914657935500145,0.19021448493003845
FARP1,other,0.2767657935619354,0.14012636244297028,0.20629262924194336
FARP2,inflammatory,0.09774760901927948,0.2250080108642578,-0.13707230985164642
FAS,other,0.26208972930908203,-0.6247067451477051,-0.12914620339870453
FASTKD1,damaging,0.4747658371925354,-0.6020896434783936,-0.04222031310200691
FASTKD2,damaging,0.3270418345928192,-0.23912525177001953,-0.3417133688926697
FASTKD3,other,0.07239996641874313,0.045262355357408524,0.4347188472747803
FASTKD5,other,0.23690161108970642,-0.5335406064987183,-0.004736262373626232
FAXDC2,damaging,0.3930604159832001,0.2921658158302307,-0.3644125163555145
FBH1,damaging,0.3867231607437134,0.19617171585559845,-0.1654626429080963
FBLIM1,other,0.2903033494949341,0.11142166703939438,0.4045585095882416
FBLN5,inflammatory,0.21243643760681152,0.28391215205192566,0.01709669828414917
FBN3,damaging,0.36463692784309387,0.5090680122375488,0.16084744036197662
FBP1,resting_sparing_suppressor,0.13008885085582733,-0.6246517896652222,-0.42331239581108093
FBXL12,damaging,0.34065762162208557,0.25223058462142944,0.2181321233510971
FBXL15,inflammatory,0.24494203925132751,0.16543248295783997,-0.4525832235813141
FBXL17,resting_sparing_suppressor,0.11462028324604034,-0.5173674821853638,-0.335568904876709
FBXL20,inflammatory,0.19310423731803894,0.1462858021259308,0.01801774464547634
FBXL22,damaging,0.4043132960796356,0.5579220652580261,0.36183443665504456
FBXL3,other,0.23710525035858154,-0.6959027647972107,-0.4146406352519989
